project,detector,file,function,info,found_in_audit
zksolid-paper/benchmarks/keccak256-circom-af3e898/keccakfRound20_test,uc-inputs,utils.circom,ShL,in[19..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/keccakfRound20_test,uc-inputs,utils.circom,ShL,in[2..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/keccakfRound20_test,uc-inputs,utils.circom,ShL,in[20..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/keccakfRound20_test,uc-inputs,utils.circom,ShL,in[21..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/keccakfRound20_test,uc-inputs,utils.circom,ShL,in[23..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/keccakfRound20_test,uc-inputs,utils.circom,ShL,in[25..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/keccakfRound20_test,uc-inputs,utils.circom,ShL,in[28..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/keccakfRound20_test,uc-inputs,utils.circom,ShL,in[3..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/keccakfRound20_test,uc-inputs,utils.circom,ShL,in[36..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/keccakfRound20_test,uc-inputs,utils.circom,ShL,in[37..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/keccakfRound20_test,uc-inputs,utils.circom,ShL,in[39..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/keccakfRound20_test,uc-inputs,utils.circom,ShL,in[43..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/keccakfRound20_test,uc-inputs,utils.circom,ShL,in[44..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/keccakfRound20_test,uc-inputs,utils.circom,ShL,in[46..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/keccakfRound20_test,uc-inputs,utils.circom,ShL,in[49..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/keccakfRound20_test,uc-inputs,utils.circom,ShL,in[50..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/keccakfRound20_test,uc-inputs,utils.circom,ShL,in[54..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/keccakfRound20_test,uc-inputs,utils.circom,ShL,in[56..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/keccakfRound20_test,uc-inputs,utils.circom,ShL,in[58..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/keccakfRound20_test,uc-inputs,utils.circom,ShL,in[61..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/keccakfRound20_test,uc-inputs,utils.circom,ShL,in[62..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/keccakfRound20_test,uc-inputs,utils.circom,ShL,in[63],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/keccakfRound20_test,uc-inputs,utils.circom,ShL,in[8..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/keccakfRound20_test,uc-inputs,utils.circom,ShL,in[9..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,shift.circom,ShR,in[0..19],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,shift.circom,ShR,in[0..20],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,shift.circom,ShR,in[0..21],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,shift.circom,ShR,in[0..23],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,shift.circom,ShR,in[0..25],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,shift.circom,ShR,in[0..28],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,shift.circom,ShR,in[0..2],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,shift.circom,ShR,in[0..36],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,shift.circom,ShR,in[0..37],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,shift.circom,ShR,in[0..39],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,shift.circom,ShR,in[0..3],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,shift.circom,ShR,in[0..43],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,shift.circom,ShR,in[0..44],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,shift.circom,ShR,in[0..46],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,shift.circom,ShR,in[0..49],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,shift.circom,ShR,in[0..50],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,shift.circom,ShR,in[0..54],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,shift.circom,ShR,in[0..56],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,shift.circom,ShR,in[0..58],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,shift.circom,ShR,in[0..61],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,shift.circom,ShR,in[0..62],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,shift.circom,ShR,in[0..63],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,shift.circom,ShR,in[0..8],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,shift.circom,ShR,in[0..9],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,utils.circom,ShL,in[19..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,utils.circom,ShL,in[2..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,utils.circom,ShL,in[20..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,utils.circom,ShL,in[21..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,utils.circom,ShL,in[23..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,utils.circom,ShL,in[25..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,utils.circom,ShL,in[28..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,utils.circom,ShL,in[3..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,utils.circom,ShL,in[36..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,utils.circom,ShL,in[37..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,utils.circom,ShL,in[39..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,utils.circom,ShL,in[43..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,utils.circom,ShL,in[44..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,utils.circom,ShL,in[46..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,utils.circom,ShL,in[49..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,utils.circom,ShL,in[50..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,utils.circom,ShL,in[54..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,utils.circom,ShL,in[56..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,utils.circom,ShL,in[58..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,utils.circom,ShL,in[61..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,utils.circom,ShL,in[62..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,utils.circom,ShL,in[63],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,utils.circom,ShL,in[8..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/rhopi_test,uc-inputs,utils.circom,ShL,in[9..64],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/theta_test,uc-inputs,shift.circom,ShR,in[0..63],Yes
zksolid-paper/benchmarks/keccak256-circom-af3e898/theta_test,uc-inputs,utils.circom,ShL,in[63],Yes
zksolid-paper/benchmarks/knownbugs/BigModOld@circom-pairing@n=8@k=2,uc-subcmp-outputs,BigModOld@circom-pairing@n=8@k=2.circom,BigModOld,add.out[6],Yes
zksolid-paper/benchmarks/knownbugs/BigModOld@circom-pairing@n=8@k=2,uc-subcmp-outputs,bigint.circom,BigLessThan,eq_ands[0].out,Yes
zksolid-paper/benchmarks/knownbugs/Decoder@multiplexer,non-det-wit,multiplexer.circom,Decoder,inp,Yes
zksolid-paper/benchmarks/knownbugs/DivZero@circomspect,zk-divide-by-zero,DivZero@circomspect.circom,DivZero,b,Yes
zksolid-paper/benchmarks/knownbugs/ProcessMessages@MACI@msgBits=64,uc-subcmp-inputs,ProcessMessages@MACI@msgBits=64.circom,ProcessMessages,hash.in,Yes
zksolid-paper/benchmarks/knownbugs/ProcessMessages@MACI@msgBits=64,wit-constr-diff,ProcessMessages@MACI@msgBits=64.circom,ProcessMessages,msg:hash.in,Yes
zksolid-paper/benchmarks/knownbugs/SingleAssignment0@inspire,wit-constr-diff,SingleAssignment0@inspire.circom,SingleAssignment0,a:out,Yes
zksolid-paper/benchmarks/knownbugs/UnconstrainedOutput@inspire,uc-outputs,UnconstrainedOutput@inspire.circom,UnconstrainedOutput,out,Yes
zksolid-paper/benchmarks/knownbugs/UnconstrainedOutput@inspire,wit-constr-diff,UnconstrainedOutput@inspire.circom,UnconstrainedOutput,in:out,Yes
zksolid-paper/benchmarks/knownbugs/UnusedCompOutput@inspire,uc-subcmp-outputs,UnusedCompOutput@inspire.circom,UnusedCompOutput,inc.out,Yes
zksolid-paper/benchmarks/knownbugs/UnusedPubInput@EF,uc-inputs,UnusedPubInput@EF.circom,UnusedPubInput,inThr,Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_32,uc-subcmp-outputs,ecdh.circom,Ecdh,mulFix.out[1],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_32,uc-subcmp-outputs,escalarmulany.circom,EscalarMulAny,segments[1].dbl[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_32,uc-subcmp-outputs,escalarmulfix.circom,EscalarMulFix,segments[1].dbl[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_32,zk-divide-by-zero,montgomery.circom,Edwards2Montgomery,in[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_32,zk-divide-by-zero,montgomery.circom,Montgomery2Edwards,in[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_32,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in1[0],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_32,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in2[0],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_32,zk-divide-by-zero,montgomery.circom,MontgomeryDouble,in[1],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_32_batch16,uc-subcmp-outputs,ecdh.circom,Ecdh,mulFix.out[1],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_32_batch16,uc-subcmp-outputs,escalarmulany.circom,EscalarMulAny,segments[1].dbl[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_32_batch16,uc-subcmp-outputs,escalarmulfix.circom,EscalarMulFix,segments[1].dbl[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_32_batch16,zk-divide-by-zero,montgomery.circom,Edwards2Montgomery,in[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_32_batch16,zk-divide-by-zero,montgomery.circom,Montgomery2Edwards,in[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_32_batch16,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in1[0],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_32_batch16,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in2[0],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_32_batch16,zk-divide-by-zero,montgomery.circom,MontgomeryDouble,in[1],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_32_batch256,uc-subcmp-outputs,ecdh.circom,Ecdh,mulFix.out[1],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_32_batch256,uc-subcmp-outputs,escalarmulany.circom,EscalarMulAny,segments[1].dbl[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_32_batch256,uc-subcmp-outputs,escalarmulfix.circom,EscalarMulFix,segments[1].dbl[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_32_batch256,zk-divide-by-zero,montgomery.circom,Edwards2Montgomery,in[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_32_batch256,zk-divide-by-zero,montgomery.circom,Montgomery2Edwards,in[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_32_batch256,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in1[0],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_32_batch256,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in2[0],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_32_batch256,zk-divide-by-zero,montgomery.circom,MontgomeryDouble,in[1],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_large,uc-subcmp-outputs,ecdh.circom,Ecdh,mulFix.out[1],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_large,uc-subcmp-outputs,escalarmulany.circom,EscalarMulAny,segments[1].dbl[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_large,uc-subcmp-outputs,escalarmulfix.circom,EscalarMulFix,segments[1].dbl[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_large,zk-divide-by-zero,montgomery.circom,Edwards2Montgomery,in[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_large,zk-divide-by-zero,montgomery.circom,Montgomery2Edwards,in[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_large,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in1[0],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_large,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in2[0],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_large,zk-divide-by-zero,montgomery.circom,MontgomeryDouble,in[1],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_medium,uc-subcmp-outputs,ecdh.circom,Ecdh,mulFix.out[1],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_medium,uc-subcmp-outputs,escalarmulany.circom,EscalarMulAny,segments[1].dbl[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_medium,uc-subcmp-outputs,escalarmulfix.circom,EscalarMulFix,segments[1].dbl[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_medium,zk-divide-by-zero,montgomery.circom,Edwards2Montgomery,in[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_medium,zk-divide-by-zero,montgomery.circom,Montgomery2Edwards,in[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_medium,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in1[0],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_medium,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in2[0],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_medium,zk-divide-by-zero,montgomery.circom,MontgomeryDouble,in[1],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_small,uc-subcmp-outputs,ecdh.circom,Ecdh,mulFix.out[1],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_small,uc-subcmp-outputs,escalarmulany.circom,EscalarMulAny,segments[1].dbl[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_small,uc-subcmp-outputs,escalarmulfix.circom,EscalarMulFix,segments[1].dbl[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_small,zk-divide-by-zero,montgomery.circom,Edwards2Montgomery,in[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_small,zk-divide-by-zero,montgomery.circom,Montgomery2Edwards,in[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_small,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in1[0],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_small,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in2[0],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_small,zk-divide-by-zero,montgomery.circom,MontgomeryDouble,in[1],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_test,uc-subcmp-outputs,ecdh.circom,Ecdh,mulFix.out[1],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_test,uc-subcmp-outputs,escalarmulany.circom,EscalarMulAny,segments[1].dbl[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_test,uc-subcmp-outputs,escalarmulfix.circom,EscalarMulFix,segments[1].dbl[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_test,zk-divide-by-zero,montgomery.circom,Edwards2Montgomery,in[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_test,zk-divide-by-zero,montgomery.circom,Montgomery2Edwards,in[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_test,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in1[0],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_test,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in2[0],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/batchUpdateStateTree_test,zk-divide-by-zero,montgomery.circom,MontgomeryDouble,in[1],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/ecdh_test,uc-subcmp-outputs,ecdh.circom,Ecdh,mulFix.out[1],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/ecdh_test,uc-subcmp-outputs,escalarmulany.circom,EscalarMulAny,segments[1].dbl[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/ecdh_test,zk-divide-by-zero,montgomery.circom,Edwards2Montgomery,in[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/ecdh_test,zk-divide-by-zero,montgomery.circom,Montgomery2Edwards,in[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/ecdh_test,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in1[0],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/ecdh_test,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in2[0],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/ecdh_test,zk-divide-by-zero,montgomery.circom,MontgomeryDouble,in[1],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/performChecksBeforeUpdate_test,uc-subcmp-outputs,ecdh.circom,Ecdh,mulFix.out[1],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/performChecksBeforeUpdate_test,uc-subcmp-outputs,escalarmulany.circom,EscalarMulAny,segments[1].dbl[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/performChecksBeforeUpdate_test,uc-subcmp-outputs,escalarmulfix.circom,EscalarMulFix,segments[1].dbl[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/performChecksBeforeUpdate_test,zk-divide-by-zero,montgomery.circom,Edwards2Montgomery,in[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/performChecksBeforeUpdate_test,zk-divide-by-zero,montgomery.circom,Montgomery2Edwards,in[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/performChecksBeforeUpdate_test,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in1[0],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/performChecksBeforeUpdate_test,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in2[0],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/performChecksBeforeUpdate_test,zk-divide-by-zero,montgomery.circom,MontgomeryDouble,in[1],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/publicKey_test,uc-subcmp-outputs,escalarmulfix.circom,EscalarMulFix,segments[1].dbl[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/publicKey_test,zk-divide-by-zero,montgomery.circom,Edwards2Montgomery,in[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/publicKey_test,zk-divide-by-zero,montgomery.circom,Montgomery2Edwards,in[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/publicKey_test,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in1[0],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/publicKey_test,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in2[0],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/publicKey_test,zk-divide-by-zero,montgomery.circom,MontgomeryDouble,in[1],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/quadVoteTally_32,uc-subcmp-outputs,quadVoteTally.circom,QuadVoteTally,voteOptionRootChecker[0].root,Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/quadVoteTally_32_batch16,uc-subcmp-outputs,quadVoteTally.circom,QuadVoteTally,voteOptionRootChecker[0].root,Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/quadVoteTally_large,uc-subcmp-outputs,quadVoteTally.circom,QuadVoteTally,voteOptionRootChecker[0].root,Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/quadVoteTally_medium,uc-subcmp-outputs,quadVoteTally.circom,QuadVoteTally,voteOptionRootChecker[0].root,Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/quadVoteTally_small,uc-subcmp-outputs,quadVoteTally.circom,QuadVoteTally,voteOptionRootChecker[0].root,Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/quadVoteTally_test,uc-subcmp-outputs,quadVoteTally.circom,QuadVoteTally,voteOptionRootChecker[0].root,Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/updateStateTree_test,uc-subcmp-outputs,ecdh.circom,Ecdh,mulFix.out[1],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/updateStateTree_test,uc-subcmp-outputs,escalarmulany.circom,EscalarMulAny,segments[1].dbl[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/updateStateTree_test,uc-subcmp-outputs,escalarmulfix.circom,EscalarMulFix,segments[1].dbl[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/updateStateTree_test,zk-divide-by-zero,montgomery.circom,Edwards2Montgomery,in[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/updateStateTree_test,zk-divide-by-zero,montgomery.circom,Montgomery2Edwards,in[0..2],Yes
zksolid-paper/benchmarks/maci-9b1b1a6-fixed/updateStateTree_test,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in1[0],Yes
